id,msbase,ms1800,ms1815,ms1830,ms1845,ms1900,ms1915,ms1930,ms1945,ms2000,ms2015,ms2030,ms2045,ms2100,ms2115,speedlimit,frc,streetname
9778,20,12,24,30,23,14,23,20,26,34,30,37,29,29,,50,4,Langbroekdreef
9780,19,66,69,77,71,83,76,74,,70,,58,86,,77,80,3,Burgemeester Stramanweg
9784,36,4,22,16,8,15,5,,36,50,,50,47,50,39,50,4,Langbroekdreef
9788,30,37,54,44,,53,49,50,51,50,,54,,49,,50,5,Valburgdreef
9790,54,24,,70,,57,,,,62,45,61,45,69,,50,5,Valburgdreef
9797,40,42,37,40,41,41,40,41,41,,40,43,39,43,,50,4,Meerkerkdreef
9804,51,24,,70,,52,,,24,66,49,55,43,69,,50,5,Valburgdreef
9809,25,5,8,6,12,12,8,28,16,29,19,23,30,37,25,45,4,s111
9879,40,37,,,44,41,53,,53,,,,51,48,48,50,5,Wilhelminaplantsoen
9866,31,37,30,25,30,41,36,33,33,36,31,,30,,27,50,5,Arent Krijtsstraat
9867,34,29,30,28,37,28,33,,40,,,,35,41,34,50,5,Arent Krijtsstraat
9868,35,31,30,30,40,30,36,,39,,,,36,41,34,50,5,Arent Krijtsstraat
9869,36,21,34,25,35,39,36,33,34,41,34,,37,,29,50,5,Arent Krijtsstraat
9871,26,28,,36,24,39,35,,28,38,,,32,34,41,30,4,Ouddiemerlaan
9880,41,35,41,30,43,56,44,35,50,41,,,46,,34,50,5,Wilhelminaplantsoen
9881,40,40,48,25,36,59,44,42,49,46,,,45,,36,50,5,Wilhelminaplantsoen
9882,41,34,26,31,45,44,53,,53,,,,48,45,51,50,5,Wilhelminaplantsoen
9885,40,35,44,35,40,59,44,38,48,42,,,44,,33,50,5,Wilhelminaplantsoen
9886,40,35,28,,43,44,55,,53,,,,50,46,50,50,5,Wilhelminaplantsoen
9889,40,34,29,,45,44,54,,53,,,,48,45,51,50,5,Wilhelminaplantsoen
9890,40,40,48,28,36,59,44,38,48,42,,,45,,33,50,5,Wilhelminaplantsoen
9891,27,27,28,25,30,45,36,32,29,36,28,,21,,24,50,5,Arent Krijtsstraat
9892,32,28,32,28,37,27,29,,40,,,,33,37,38,50,5,Arent Krijtsstraat
9895,39,36,34,33,44,42,47,,44,,,,44,43,45,50,5,Wilhelminaplantsoen
9896,40,38,44,25,38,51,38,39,44,46,,,42,,33,50,5,Wilhelminaplantsoen
9897,70,88,105,94,76,71,78,,89,87,,77,73,75,82,70,3,Fortdiemerdammerweg
9898,73,85,104,100,83,87,79,,86,86,81,,77,76,94,70,3,Fortdiemerdammerweg
9936,32,30,32,34,,36,,,40,35,,,,,29,50,5,Jan Benninghweg
9946,43,28,,28,35,,,28,,31,,,31,,,50,5,Jan Benninghweg
9947,29,27,,,,34,,,37,,,,,,,35,6,De Heusweg
9948,47,31,,27,,37,,,37,31,,,,,24,50,5,Jan Benninghweg
9949,44,55,42,37,56,54,52,49,,58,63,58,48,60,87,50,4,Holterbergweg
9950,27,24,65,,,44,,38,,,,40,,,,35,6,De Heusweg
9951,50,48,53,51,63,51,50,,61,58,62,68,54,,53,50,4,Holterbergweg
9952,47,35,53,46,62,47,53,,61,93,51,70,54,,53,50,4,Holterbergweg
9955,50,55,51,52,52,51,51,48,,56,66,58,53,60,87,50,4,Holterbergweg
9966,55,59,58,52,62,48,59,,65,98,62,78,54,,57,50,4,Holterbergweg
9972,49,32,21,34,30,44,24,,19,47,70,58,50,61,102,50,4,Holterbergweg
9986,8,99,98,98,103,98,97,100,98,99,98,101,97,101,95,100,0,Ringweg-Zuid
9996,5,99,98,98,103,98,97,100,99,100,98,99,97,101,96,100,0,Ringweg-Zuid
10005,10,99,99,98,102,98,97,99,98,99,100,101,98,101,93,100,0,Ringweg-Zuid
10007,90,89,94,92,93,99,95,101,98,98,100,94,100,97,100,100,0,Ringweg-Zuid
10013,17,90,92,93,94,97,98,100,97,98,99,94,99,96,103,100,0,Ringweg-Zuid
10014,81,61,74,63,57,57,58,,61,57,82,58,56,62,102,50,4,Holterbergweg
10015,55,85,83,86,85,81,76,87,89,88,73,101,93,75,73,100,4,AnonymousRoadnl14130777
10016,84,88,89,93,95,84,84,91,94,93,80,101,96,79,78,100,4,AnonymousRoadnl14130777
10017,96,102,99,98,101,98,98,100,98,99,102,102,99,104,100,100,0,Ringweg-Zuid
10018,57,65,79,70,64,63,62,,72,73,82,58,54,58,106,50,4,Holterbergweg
10022,35,79,83,79,79,78,71,82,85,79,71,72,91,71,70,100,4,AnonymousRoadnl14130777
10057,20,16,12,12,33,40,,,,,16,,20,32,,50,5,Meerkerkdreef
10068,5,97,96,97,101,96,100,95,101,100,99,102,101,98,102,100,0,E35
10089,26,38,52,,48,46,,,,,52,,,37,,50,5,Meerkerkdreef
10100,13,96,95,99,99,99,98,101,104,103,100,103,102,101,104,100,0,A2
10147,35,20,,27,46,23,,,46,,,28,,41,,20,7,Snijdersbergweg
10213,96,98,104,101,97,98,94,101,101,110,97,106,108,,116,100,0,A2
10215,52,81,92,89,95,93,89,114,106,113,102,111,107,95,98,100,0,Gaasperdammerweg
10219,95,96,96,98,103,97,102,96,102,100,98,102,100,100,101,100,0,E35
10223,77,31,,32,,42,,,36,31,,,,,26,50,5,Machineweg
10225,27,83,74,,75,91,,116,72,79,119,71,93,63,,70,0,AnonymousRoadnl10130601
10227,26,21,,,35,,,15,,27,,,33,,,50,5,Machineweg
10244,6,57,66,49,49,,,56,,,42,,,,,50,4,Joan Muyskenweg
10248,50,27,,26,35,,,24,,31,,,20,,,50,5,AnonymousRoadnl15153453
10250,25,58,68,50,52,,,62,,,42,,,,,50,4,Joan Muyskenweg
10256,11,83,82,82,94,81,80,79,75,80,80,90,80,72,79,70,0,AnonymousRoadnl10131401
10278,6,101,92,93,85,99,96,95,96,79,95,92,93,61,116,100,0,Nieuwe Utrechtseweg
10281,97,95,93,97,99,100,97,101,102,104,100,102,101,102,104,100,0,A2
10282,25,91,100,101,104,88,101,95,101,98,87,106,116,79,82,100,0,Nieuwe Utrechtseweg
10292,46,31,,27,,39,,,37,31,,,,,22,50,5,AnonymousRoadnl15153453
10294,26,54,66,48,48,36,,55,,,42,,,,,50,4,Joan Muyskenweg
10302,23,20,,,,13,,,33,,,,,,,35,6,De Heusweg
10309,21,82,81,82,89,78,76,78,75,73,77,93,79,68,74,70,0,AnonymousRoadnl10131401
10312,94,69,84,97,94,99,98,100,104,102,100,103,101,103,105,100,0,A2
10314,21,29,,26,31,31,,26,17,24,19,,,,22,45,4,AnonymousRoadnl14153457
10315,98,99,99,100,99,97,93,101,97,98,100,98,97,100,99,100,0,Ringweg-Zuid
10318,32,37,,30,,46,,33,37,,,,,,,50,4,Machineweg
10321,32,25,,,34,,,26,,30,,,,,,50,4,Machineweg
10324,94,96,97,99,91,91,94,97,99,97,102,97,99,100,103,100,0,A1
10328,96,31,,21,,41,25,26,36,32,30,,,,19,45,4,AnonymousRoadnl14153457
10330,25,102,109,107,122,99,103,105,97,110,92,110,107,114,88,100,0,A2
10334,40,51,,37,48,,41,,,,,43,,64,50,50,6,Maxisweg
10344,14,21,14,,26,67,23,33,,16,28,,27,,,60,7,Pampusweg
10345,29,79,92,90,92,93,93,102,101,102,101,105,103,97,96,100,0,Gaasperdammerweg
10346,96,26,33,,30,67,36,23,,25,34,,27,,,80,7,Pampusweg
10347,78,31,,21,,22,,26,37,,23,,,,19,45,4,AnonymousRoadnl14153457
10348,39,97,98,100,103,99,103,99,101,104,99,103,103,99,102,100,0,A2
10349,96,37,41,39,42,45,40,42,,,,45,,43,,80,7,Pampusweg
10350,23,81,80,80,90,76,77,76,73,81,77,90,78,69,76,70,0,AnonymousRoadnl10131401
10359,32,92,88,93,91,96,89,87,90,91,96,103,98,92,97,100,0,Gaasperdammerweg
10363,33,29,,39,35,35,31,41,,,,36,,26,,80,7,Pampusweg
10369,94,31,,24,,42,,,29,31,,,,,21,50,5,Machineweg
10372,25,99,97,99,89,105,96,94,98,68,95,104,93,,116,100,0,Nieuwe Utrechtseweg
10379,37,78,82,82,78,84,75,80,82,84,79,81,83,88,77,70,0,E35
10386,15,99,99,98,100,98,97,101,97,98,103,99,101,101,100,100,0,Ringweg-Zuid
10491,17,102,106,113,103,99,99,107,99,113,93,109,109,114,92,20,7,Larikslaan
10567,97,98,100,98,98,101,103,101,103,100,98,104,100,101,101,100,0,A9
10568,96,103,98,100,98,98,99,99,96,100,108,97,107,96,97,100,0,A9
10571,1,18,,,,,,,,,,,,,,30,7,Goudplevier
10573,98,93,98,100,100,101,100,100,103,102,98,103,99,99,96,100,0,A9
10574,97,89,101,87,74,23,79,,78,89,,76,69,72,87,100,0,A9
10575,72,101,100,100,101,100,103,101,98,102,107,99,101,102,99,70,3,Fortdiemerdammerweg
10576,74,99,83,86,78,,76,,64,75,,,78,71,96,70,3,Fortdiemerdammerweg
10578,32,95,97,98,98,101,100,101,102,101,98,101,101,100,98,35,7,Overdiemerweg
10580,29,89,101,87,66,,79,,75,89,,73,65,72,87,50,6,Holendrechterzijweg
10582,28,98,83,87,78,,76,,65,73,,,73,71,96,50,6,Holendrechterzijweg
10584,96,103,97,100,98,98,97,101,94,99,109,108,106,94,95,100,0,A9
10585,96,78,101,87,66,,76,,73,89,,65,65,71,87,100,0,A9
10586,68,98,99,98,99,101,98,100,98,102,106,99,101,100,101,70,3,Pampuslaan
10587,73,97,82,87,74,,76,,65,73,,,73,71,96,70,3,Pampuslaan
10588,96,79,97,86,65,,76,,75,86,,65,65,71,84,100,0,A9
10589,67,95,97,99,98,101,100,101,105,101,97,101,99,99,99,70,3,Pampuslaan
10590,72,98,77,91,73,,77,,69,72,,,70,73,96,70,3,Pampuslaan
10592,27,97,96,98,99,100,98,101,98,104,102,98,101,99,102,35,7,Overdiemerweg
10594,97,94,98,99,99,101,102,101,104,101,97,102,99,100,98,100,0,A9
10595,41,41,37,39,32,42,44,39,39,,38,51,45,49,50,35,6,Laarderhoogtweg
10596,17,8,7,43,23,36,17,27,23,6,36,,14,15,,35,6,Laarderhoogtweg
10597,35,34,35,35,32,34,33,33,38,,43,36,41,41,44,35,6,Laarderhoogtweg
10598,36,35,39,33,43,38,41,42,32,6,30,,,,,50,4,Holterbergweg
10599,14,10,7,4,23,32,19,4,18,13,28,,21,8,,35,6,Laarderhoogtweg
10603,49,60,22,,52,,53,,,,,,,,,50,5,Lemelerbergweg
10604,19,16,32,21,30,36,35,32,21,,24,,,,,50,4,Holterbergweg
10610,27,30,18,35,25,36,17,15,34,22,36,,19,34,,35,6,Laarderhoogtweg
10611,35,35,39,40,37,39,43,34,44,22,34,35,36,33,15,50,4,Holterbergweg
10615,12,33,18,5,28,5,8,7,16,,,,,,,50,5,Laarderhoogtweg
10616,33,29,33,30,27,33,31,36,33,,41,41,29,41,41,35,6,Laarderhoogtweg
10619,38,37,40,39,39,41,44,35,38,42,37,54,37,50,15,50,4,Holterbergweg
10621,36,34,34,40,37,40,43,34,34,42,36,42,36,37,15,50,4,Holterbergweg
10622,13,16,18,17,15,32,35,22,47,,20,,,,,50,4,Muntbergweg
10623,10,34,18,15,31,25,4,7,16,,,,,,,50,5,Laarderhoogtweg
10624,22,9,14,9,8,13,39,34,27,,,,,,,50,5,Laarderhoogtweg
10631,23,18,31,33,16,28,47,32,60,42,24,54,28,46,49,50,4,Muntbergweg
10634,39,55,18,,52,,53,,,,,,,,,50,5,Lemelerbergweg
10635,42,53,50,59,59,50,,,54,,,,,,,50,5,Lemelerbergweg
10636,29,26,29,26,23,32,28,30,32,,37,46,36,41,52,50,4,Muntbergweg
10637,37,41,28,41,46,40,36,27,36,43,52,47,51,42,43,50,4,Europaboulevard
10638,26,35,15,34,,12,32,17,,27,24,,22,42,28,50,4,President Kennedylaan
10639,37,25,18,51,47,30,48,,,,,39,,,,50,5,Laarderhoogtweg
10640,36,22,43,73,39,41,53,58,51,,,,,,,50,4,Europaplein
10641,37,31,40,38,38,45,35,36,40,17,30,32,36,45,40,50,5,Laarderhoogtweg
10642,16,36,15,14,,8,,13,,27,11,,6,42,,50,4,President Kennedylaan
10644,10,15,40,102,44,45,63,61,54,,,,,,,20,7,Europaplein
10645,40,3,,,,32,,17,,,,,,,,50,5,Laarderhoogtweg
10647,2,44,47,32,39,47,,26,42,,,,,,,20,7,Buitenveer
10649,34,43,18,34,39,35,43,,,,,,,,,50,5,Lemelerbergweg
10652,10,22,41,102,39,45,63,61,44,,,,,,,50,4,President Kennedylaan
10653,38,36,15,13,,8,,13,,27,11,,6,42,,50,5,Laarderhoogtweg
10659,37,32,28,40,46,43,36,39,36,43,55,45,50,41,46,50,4,Europaplein
10661,36,37,37,43,39,43,35,36,41,31,30,33,20,33,41,50,4,Europaplein
10665,10,9,,,,30,,13,,,,,,,,20,7,Europaplein
10669,8,18,,,,30,,26,,,,,,,,20,7,Europaplein
10670,8,31,,,,,,,,,,,,,,20,7,Europaplein
10672,16,31,,,,,,,,,,,,,,20,7,Van Houten Industriepark
10674,24,20,,,,29,,26,,,,,,,,20,7,Van Houten Industriepark
10676,27,16,,,,25,,26,,,,,,,,20,7,Van Houten Industriepark
10678,27,31,,,,,,,,,,,,,,20,7,Van Houten Industriepark
10692,35,21,35,42,31,45,35,33,40,17,33,28,27,21,18,50,4,Europaplein
10693,35,13,28,37,38,43,36,39,30,43,44,45,50,31,46,50,4,Europaplein
10694,30,10,24,35,38,43,33,37,28,43,47,37,50,31,45,50,4,Europaplein
10736,22,5,,23,,27,,,18,,,,,,,20,7,
10751,18,44,63,36,36,65,11,44,67,52,37,43,44,25,28,35,6,Hettenheuvelweg
10752,28,25,,22,19,23,,,25,,,,,,,50,4,President Kennedylaan
10753,24,27,29,23,25,28,28,24,67,39,38,45,37,40,28,35,6,Hettenheuvelweg
10756,23,44,53,37,44,66,11,47,67,52,39,49,52,25,28,35,6,Hettenheuvelweg
10757,31,11,4,16,,,,,,,,40,,,,35,6,Hettenheuvelweg
10760,26,15,,,19,23,,,,,,,,,,35,6,Hettenheuvelweg
10761,12,19,42,20,45,25,23,46,49,52,49,38,,,,35,6,Graafschapstraat
10772,7,63,49,55,53,46,52,52,69,53,60,,,,,20,7,Europaplein
10773,58,10,,,,3,,3,,8,,2,,,,50,4,Holterbergweg
10774,7,62,58,58,29,57,55,52,,63,56,69,70,,80,20,7,Europaplein
10775,55,7,,,,5,,3,,8,,14,,,,50,4,Holterbergweg
10779,22,20,,13,,5,,,,,,,,,,35,6,Hettenheuvelweg
10780,27,43,73,,,45,27,31,,20,,43,,,,20,7,Buitenveer
10782,40,26,,28,28,26,,32,35,,,,,,,50,4,Europaboulevard
10783,28,40,36,45,47,40,39,41,42,43,54,53,52,45,44,35,6,Hettenheuvelweg
10784,34,57,40,44,18,25,33,40,,22,55,68,69,,79,50,4,President Kennedylaan
10785,45,39,73,,,47,26,39,,52,,,,,,50,4,Holterbergweg
10786,26,17,,,,13,,,,,,,,,,35,6,Hettenheuvelweg
10787,34,50,,,51,39,,,,,,27,,,,50,4,Europaboulevard
10788,22,30,40,35,33,46,32,35,37,17,31,32,36,45,36,35,6,Hettenheuvelweg
10789,29,39,28,34,30,65,11,39,67,52,28,35,37,25,28,50,4,President Kennedylaan
10791,30,44,53,36,39,65,11,47,67,52,37,43,44,25,28,35,6,Hettenheuvelweg
10793,31,27,,,29,61,,,,,,,,,,35,6,Hettenheuvelweg
10799,14,22,,,,,,,,,,,,,,20,7,Lemelerbergweg
10803,19,68,58,67,70,66,61,86,83,97,99,97,99,102,106,20,7,Lemelerbergweg
10810,25,29,33,,31,21,35,,,,44,33,,35,,50,5,Hessenbergweg
10813,39,57,41,,36,,50,,,,,,,,,20,7,
10819,11,21,,,,4,,,,,,,,,,20,7,
10824,29,24,,,29,25,,16,,,,,,,,20,7,
10829,1,24,14,,19,18,31,,,,38,38,,24,,20,7,
10833,17,26,,,,,,,,,,,,,,20,7,
10836,30,23,14,,19,19,30,,,,39,19,,28,,20,7,
10838,51,62,46,46,51,49,53,50,59,49,61,,,,,50,4,Holterbergweg
10844,12,34,32,34,36,28,44,43,55,,47,65,67,37,74,35,6,Keulsevaartstraat
10848,38,51,14,29,15,21,36,40,56,,48,66,67,28,79,50,4,Holterbergweg
10853,45,49,43,34,40,51,41,49,56,41,61,,,,,50,4,Holterbergweg
10864,31,47,25,37,44,32,45,45,32,52,55,54,50,51,45,50,4,Europaboulevard
10866,18,10,11,14,19,37,13,25,22,17,32,23,37,48,25,50,5,Hessenbergweg
10867,37,49,46,34,37,46,41,48,53,45,61,,,,,50,4,Holterbergweg
10872,22,45,42,36,46,46,50,48,52,47,56,,,,,20,7,Baroniestraat
10886,37,14,35,48,36,43,46,37,47,,36,56,46,37,62,50,4,Holterbergweg
10903,29,12,10,22,57,21,40,36,8,,13,28,39,22,20,20,7,
10905,34,7,13,18,19,11,37,32,41,,,42,57,,,50,4,Europaboulevard
10906,31,36,24,40,31,36,38,39,41,43,43,41,34,31,42,50,4,AnonymousRoadnl14153484
10907,25,11,18,17,13,15,31,33,41,33,43,46,38,33,40,20,7,
10910,43,59,,50,64,69,67,63,63,71,58,58,61,59,64,50,4,Europaboulevard
10912,61,47,45,41,46,49,44,48,50,57,49,46,56,50,50,100,4,AnonymousRoadnl14153350
10914,13,23,6,,3,7,19,26,18,,54,13,,,,20,7,Gelrestraat
10915,25,24,23,,37,23,22,37,32,,,,24,25,,80,3,Provincialeweg
10971,29,24,12,36,,10,36,,32,13,36,32,31,,49,20,7,Paasheuvelweg
10917,5,4,,,9,,,,,,,,,25,,20,7,Gelrestraat
10926,15,6,10,16,7,15,13,30,22,,54,40,57,,,20,7,Gelrestraat
10927,51,60,65,,,,,,,,,,56,50,,80,3,Provincialeweg
10931,55,51,45,38,60,58,58,61,50,,,,61,,,80,3,Provincialeweg
10935,41,60,66,,,,,,,,,,58,50,,20,7,Paasheuvelweg
10938,49,50,44,38,48,51,54,50,40,,,,38,,,80,3,Provincialeweg
10943,29,16,52,19,5,58,46,61,39,50,49,48,8,57,17,50,4,Europaboulevard
10944,31,24,16,31,36,26,33,28,35,34,27,31,23,23,33,50,4,Muntbergweg
10949,20,40,40,34,37,39,38,40,43,50,40,46,50,41,45,35,6,Waarschapsstraat
10953,23,16,20,23,43,7,15,31,39,46,18,18,14,23,42,20,7,Paasheuvelweg
10957,24,28,19,39,30,31,33,25,32,32,34,37,42,34,31,20,7,Paasheuvelweg
10958,7,52,,,30,,,32,,,,27,49,35,,20,7,
10960,14,10,,14,,,,,,,15,34,,,47,20,7,
10961,22,30,7,,,,24,,,,,,,,,50,4,Amstellandlaan
10968,29,53,,,36,,,23,,,,51,2,33,,50,4,Amstellandlaan
10969,95,13,18,19,15,20,32,39,43,38,48,51,42,40,52,100,0,Ringweg-Zuid
10970,41,98,98,98,98,98,98,100,98,97,101,100,96,100,93,50,4,Muntbergweg
10973,36,18,6,,28,17,8,31,17,19,10,,54,33,,50,4,Europaboulevard
10975,16,45,38,35,44,44,39,42,45,53,46,49,54,47,45,50,3,Plataanlaan
10987,24,24,25,,36,34,17,26,31,25,,,,31,43,50,4,Muntbergweg
10988,23,25,6,13,26,15,37,23,36,20,33,28,31,22,36,50,3,Casparuslaan
10994,29,38,21,6,2,,46,37,51,42,15,,43,33,41,20,7,
11001,13,36,,18,23,69,37,39,34,19,43,17,31,,32,35,6,Graafschapstraat
11003,17,14,7,11,10,11,15,19,20,8,15,41,19,13,24,20,7,Gelrestraat
11006,41,28,42,30,35,32,46,37,47,49,49,49,43,57,19,50,4,Europaboulevard
11007,34,40,38,41,41,49,41,44,48,57,47,40,49,48,47,50,4,Muntbergweg
11008,76,43,21,6,6,,46,37,51,42,15,,43,35,41,130,4,AnonymousRoadnl14130781
11009,37,75,82,82,79,80,71,75,84,80,74,83,103,93,75,100,4,AnonymousRoadnl14153350
11010,95,23,7,19,11,28,23,20,20,26,19,41,28,16,34,100,0,Ringweg-Zuid
11011,22,98,97,98,96,98,97,100,96,96,100,97,98,100,97,50,4,Muntbergweg
11014,39,45,52,57,36,32,50,26,33,49,57,49,,57,32,50,4,Muntbergweg
11019,38,29,52,30,3,58,50,64,51,49,49,50,43,57,19,50,4,Muntbergweg
11024,29,23,16,24,12,16,26,20,21,26,19,41,28,29,34,50,4,Muntbergweg
11029,21,26,6,,5,14,19,26,26,,54,13,,,,50,4,AnonymousRoadnl14153479
11034,34,40,21,11,41,69,42,39,47,47,32,14,29,38,43,100,4,AnonymousRoadnl14153350
11038,24,94,97,94,98,98,97,100,98,99,99,97,100,98,98,20,7,Sinnigvelderstraat
11043,96,14,19,,,,,,,,,,,,,100,0,Ringweg-Zuid
11044,29,99,99,98,100,98,98,100,99,98,103,99,98,103,98,20,7,Geerdinkhof
11054,24,31,15,,,,,,,,,,,,,20,7,Paasheuvelweg
11055,24,99,99,99,100,98,98,99,99,98,103,101,98,103,98,35,6,Lageweyselaan
11061,32,23,57,10,113,34,19,11,19,10,16,57,16,7,22,20,7,Paasheuvelweg
11067,24,33,37,37,34,32,18,35,38,46,41,17,48,53,46,35,6,Lageweyselaan
11078,32,49,50,48,52,48,52,53,52,53,58,47,49,42,46,20,7,Paasheuvelweg
11083,31,43,42,46,50,45,45,45,48,57,52,56,73,48,60,20,7,Paasheuvelweg
11086,30,15,21,,,,,,,,,,,,,20,7,Paalbergweg
11100,35,100,99,98,100,98,97,100,98,98,103,99,98,102,99,20,7,Paasheuvelweg
11117,26,49,41,7,46,25,42,49,55,54,,51,53,51,49,50,4,AnonymousRoadnl14131471
11119,46,27,8,26,42,15,22,32,30,17,12,13,32,35,,50,5,Meibergdreef
11123,18,40,41,29,44,39,28,33,43,42,34,18,32,31,39,35,6,Lageweyselaan
11128,24,39,46,40,62,38,33,36,33,37,37,50,40,34,32,20,7,Paasheuvelweg
11130,23,43,54,49,57,19,53,,61,,69,55,57,45,65,50,4,Europaboulevard
11132,33,18,24,30,44,12,15,33,39,46,18,18,14,31,39,50,5,Meibergdreef
11136,14,41,46,40,62,42,33,41,33,37,41,50,40,34,34,20,7,Paasheuvelweg
11138,37,45,52,49,57,,53,,61,,69,55,57,51,64,50,4,Europaboulevard
11140,52,35,37,34,37,36,37,36,41,56,40,46,51,12,45,50,5,Meibergdreef
11142,41,18,10,,,,,,,,,,,,,50,4,Amstellandlaan
11144,20,65,67,69,76,63,57,63,69,67,59,74,90,67,56,20,7,Stekkenbergweg
11147,38,4,24,29,46,33,60,55,60,58,,51,58,58,37,50,4,Europaboulevard
11149,48,35,38,34,37,38,37,36,43,55,40,46,51,12,45,50,5,Meibergdreef
11156,24,31,26,35,42,32,27,25,33,56,33,44,37,38,54,35,6,Lageweyselaan
11163,21,75,72,81,80,89,70,,62,,,,75,,,20,7,Sinnigvelderstraat
11165,70,14,34,40,58,,45,,55,,67,51,53,58,62,80,3,Provincialeweg
11166,48,84,75,,,,,,,,,,74,64,,50,5,Meibergdreef
11167,19,7,20,17,8,20,42,23,67,57,16,56,,15,38,20,7,Sinnigvelderstraat
11168,55,57,,29,37,,,,,,,54,41,31,,80,3,Provincialeweg
11169,44,54,65,,,,,,,,,,61,57,,50,4,Amstellandlaan
11170,14,2,20,31,54,,61,55,63,54,,51,57,58,,50,4,AnonymousRoadnl14131471
11171,57,53,52,38,61,58,58,61,52,,,,66,,,80,3,Provincialeweg
11172,51,9,8,19,42,10,20,20,15,9,8,20,36,37,,50,5,Meibergdreef
11176,21,100,99,98,98,98,97,100,100,98,103,100,98,101,97,20,7,Paasheuvelweg
11181,18,35,88,29,113,38,15,9,41,9,38,50,,18,20,20,7,Paasheuvelweg
11186,26,45,41,39,44,37,45,42,52,44,47,32,39,35,7,20,7,
11188,38,4,20,31,56,,61,54,63,53,,51,57,58,,50,4,Europaboulevard
11190,50,35,37,37,34,35,30,36,40,49,53,33,54,56,46,50,5,Meibergdreef
11192,91,58,,,36,,,,,52,,,,,51,100,0,Ringweg-Zuid
11193,43,94,96,93,98,98,97,100,99,99,98,97,100,99,98,50,4,Hogeweyselaan
11195,33,60,,,18,,,,,52,,,,,51,50,4,AnonymousRoadnl14130781
11196,35,35,37,39,113,39,31,48,18,46,33,60,28,35,35,50,4,Hogeweyselaan
11199,40,59,,,16,,,,,52,,,,,48,50,4,Hogeweyselaan
11200,55,60,,53,,,,,,64,,,,,49,50,4,Leeuwenveldseweg
11201,49,5,3,,8,13,9,16,,,,,,,,50,4,Leeuwenveldseweg
11202,17,57,58,54,,59,,,,,,,62,,52,50,4,AnonymousRoadnl14153517
11204,6,161,,,,,,,,,,,,14,15,50,4,AnonymousRoadnl14153349
11205,38,49,53,51,,48,,,,,,,52,,52,50,4,Hogeweyselaan
11206,24,32,41,44,10,30,46,19,71,43,32,52,23,45,68,50,4,Muntbergweg
11259,50,27,29,5,26,28,32,19,11,,29,30,13,53,36,50,4,Hogeweyselaan
11209,33,21,22,,,27,,,,,,,,,,20,7,J. Slauerhoffstraat
11210,18,23,19,,,21,,,,,,,,,,20,7,Geerdinkhof
11222,26,55,50,54,,48,,,,,,,57,,52,20,7,Paalbergweg
11231,41,36,37,45,42,48,42,46,50,,54,46,55,,,50,5,Flevolaan
11234,47,52,,39,,,,,,51,,,,,48,35,6,Ambachtstraat
11235,21,45,58,40,63,57,50,40,63,45,33,44,51,46,67,35,6,Ambachtstraat
11237,78,83,82,72,70,34,66,74,79,86,84,77,92,89,89,100,0,Gaasperdammerweg
11238,45,46,62,44,60,58,49,61,54,47,35,46,43,53,67,50,4,Muntbergweg
11239,60,57,55,63,64,60,66,61,65,,74,72,80,,,100,4,AnonymousRoadnl14153479
11240,92,87,89,87,89,83,98,94,101,101,93,103,97,98,98,100,0,Gaasperdammerweg
11241,39,42,45,44,38,30,50,19,71,46,33,44,23,45,68,50,5,Gemeenschapspolderweg
11242,35,35,,,36,,39,,,38,,41,,41,41,50,4,Muntbergweg
11244,59,35,39,47,39,43,41,46,36,14,37,65,42,46,30,70,4,Leeuwenveldseweg
11246,39,69,,55,,,,,,63,,,,,49,50,4,AnonymousRoadnl14153348
11248,28,65,65,58,,58,,,,,,,70,,52,50,4,Hogeweyselaan
11249,36,27,29,8,32,29,35,20,11,,49,4,13,53,38,50,4,Hogeweyselaan
11252,43,161,34,13,26,,,19,,,,30,4,14,37,50,4,Hogeweyselaan
11255,25,41,6,43,4,17,5,23,5,,12,,6,53,,35,6,Keurstraat
11258,24,49,51,49,,46,,,,,,,51,,52,35,6,Keurstraat
11262,49,56,,48,,,,,,58,,,,,49,50,4,Hogeweyselaan
11263,52,34,40,47,38,30,41,46,33,14,8,65,23,54,30,50,4,Hogeweyselaan
11266,51,49,,31,,,,,,51,,,,,49,50,4,Hogeweyselaan
11271,87,75,82,86,85,81,87,90,91,100,94,96,97,97,93,100,0,Gaasperdammerweg
11272,46,46,58,37,60,57,52,61,47,47,37,47,42,55,67,50,4,Muntbergweg
11273,40,22,19,24,18,22,31,42,43,36,47,51,41,41,57,50,4,Muntbergweg
11274,45,50,59,31,44,57,52,61,45,49,43,47,42,55,53,50,4,Muntbergweg
11277,87,77,82,87,84,81,89,90,91,100,95,98,104,97,94,100,0,Gaasperdammerweg
11278,81,87,87,82,70,66,67,83,85,84,88,80,91,88,94,100,0,Gaasperdammerweg
11279,87,75,84,88,84,76,86,91,90,100,94,96,97,97,94,100,0,Gaasperdammerweg
11280,79,83,81,75,70,59,66,77,79,85,84,80,93,90,89,100,0,Gaasperdammerweg
11281,78,83,82,73,70,59,66,74,79,85,84,80,92,90,89,100,0,Gaasperdammerweg
11282,20,16,15,11,15,12,23,40,21,12,20,42,29,46,40,50,4,Muntbergweg
11285,87,75,82,86,84,81,86,90,91,100,95,96,98,97,94,100,0,Gaasperdammerweg
11286,46,46,59,40,60,57,52,61,54,47,36,47,42,53,67,50,4,Muntbergweg
