id,msbase,ms1500,ms1515,ms1530,ms1545,ms1600,ms1615,ms1630,ms1645,ms1700,ms1715,ms1730,ms1745,ms1800,ms1815,ms1830,ms1845,ms1900,ms1915,ms1930,ms1945,ms2000,ms2015,ms2030,ms2045,ms2100,ms2115,speedlimit,frc,streetname,base_hits
5196,47,29,58,44,24,25,26,,16,25,50,59,,20,32,18,76,40,50,,,52,,,57,,,50,4,Dubbelinkdreef,48
5203,46,,48,62,,,23,37,,,,49,,,63,31,,,46,,45,,,,,,49,50,4,Dubbelinkdreef,39
5204,50,,,46,,,,,43,,43,59,,29,54,,58,,54,,,24,,,27,,,50,4,Dubbelinkdreef,30
5216,39,,,32,,,,,32,,20,44,,15,51,,65,,34,,,,,,,,,50,4,Dubbelinkdreef,25
5217,43,,38,64,,,23,35,,,,50,,,63,,,,46,,39,,,,,,52,50,4,Dubbelinkdreef,34
5225,41,33,38,42,,29,55,46,50,37,37,4,36,54,51,40,43,40,41,44,35,40,45,56,48,58,32,50,3,AnonymousRoadnl13153799,116
5227,73,72,77,77,71,83,74,77,90,81,73,74,75,75,74,87,73,85,77,76,85,79,95,86,96,73,,70,2,Gooiseweg,268
5230,72,79,78,73,71,73,77,67,79,78,71,75,71,74,71,74,79,72,92,76,80,82,76,98,117,69,69,70,2,Gooiseweg,285
5231,50,47,44,47,,48,62,58,72,53,47,51,51,71,55,50,57,48,49,57,58,51,50,68,49,58,51,70,3,AnonymousRoadnl13153799,119
5232,73,73,77,77,71,85,74,76,90,81,73,77,72,75,74,87,73,89,77,76,87,79,95,86,97,72,,70,2,Gooiseweg,268
5233,41,53,49,39,66,49,41,47,46,45,42,,46,49,52,45,46,54,42,39,46,49,,46,51,45,54,50,3,Daalwijkdreef,139
5235,33,16,38,43,10,23,42,64,39,5,34,13,45,44,53,29,14,9,37,26,43,48,51,21,44,39,21,50,3,Daalwijkdreef,92
5236,30,7,38,43,21,8,42,65,7,9,9,27,46,44,53,18,16,11,5,4,43,48,51,21,13,13,5,50,3,Daalwijkdreef,92
5237,38,57,45,9,68,41,45,44,44,43,38,,21,53,46,45,35,50,37,35,41,42,,36,50,42,44,50,3,Daalwijkdreef,139
5245,26,8,38,43,25,9,39,65,21,43,6,36,45,44,55,16,37,13,42,6,42,47,28,65,13,21,26,50,3,Daalwijkdreef,120
5251,17,4,,,25,,,,39,,,,,4,,,,,,,,,,,,8,,50,3,AnonymousRoadnl13153797,15
5252,28,8,38,44,,12,41,65,21,43,31,37,33,48,55,16,37,21,42,32,42,45,28,65,13,42,26,50,3,Daalwijkdreef,122
5253,39,61,49,30,68,,53,,33,,54,,,58,59,51,38,40,44,39,35,,,,49,12,,50,3,Daalwijkdreef,64
5254,14,8,,,,10,,,,45,4,,8,,,7,,26,26,11,9,63,7,65,22,21,6,50,3,AnonymousRoadnl13153799,50
5255,17,,,,25,,,,39,,,,,4,,,,,,,,,,,,8,,50,3,AnonymousRoadnl13153797,11
5256,36,61,49,26,66,,53,,11,,54,,,60,59,48,38,40,31,28,31,,,,49,4,6,50,3,Daalwijkdreef,73
5257,35,61,49,8,66,,53,,11,,54,,,60,59,7,30,13,30,10,24,,,,42,,6,50,3,Daalwijkdreef,69
5258,38,31,42,44,,36,44,65,46,43,44,40,40,47,55,36,39,35,46,39,43,43,41,46,13,49,30,50,3,Daalwijkdreef,123
5259,14,8,,,,10,,,,24,5,,8,,,14,,26,3,7,9,20,7,3,2,21,26,50,3,AnonymousRoadnl13153799,41
5260,27,35,37,37,39,,,,14,40,25,44,,31,,,,,,,,,,,,,,50,3,AnonymousRoadnl13153805,20
5261,24,8,23,33,,7,55,39,37,10,17,,29,48,39,26,27,41,21,18,9,16,8,29,36,33,8,50,3,AnonymousRoadnl13153799,116
5262,20,,23,8,,16,55,39,37,10,12,,11,48,39,32,28,40,19,37,13,37,,35,35,32,9,50,3,AnonymousRoadnl13153807,75
5265,29,32,37,32,25,,,,39,32,26,43,,33,,,,,,,,,,,,8,,50,3,AnonymousRoadnl13153797,29
5268,39,37,48,42,33,,,,41,41,37,49,,40,,,,,,,,,,,,36,,50,3,AnonymousRoadnl13153797,30
5273,96,93,95,91,85,83,72,91,82,96,103,84,82,102,99,109,108,99,98,104,99,115,95,109,111,114,97,100,0,A2,264
5274,89,69,89,93,90,88,90,85,89,96,96,91,91,94,91,90,101,94,94,87,92,97,93,94,94,87,93,100,0,E35,1830
5275,90,88,51,29,30,34,36,63,87,85,75,77,87,92,96,92,91,96,90,97,104,96,100,94,95,97,98,100,0,E35,1862
5276,96,93,87,86,82,81,69,83,81,94,100,83,79,98,101,108,111,99,96,103,102,117,97,104,111,111,99,100,0,A2,266
5277,95,98,95,95,98,99,99,94,86,102,101,129,96,97,98,101,100,103,97,99,104,73,95,104,104,,116,100,0,A2,376
5278,93,85,42,36,41,42,43,58,90,75,60,60,85,94,97,97,97,98,95,100,103,100,100,99,100,100,104,100,0,E35,1867
5279,91,73,92,96,91,91,93,87,92,99,99,95,94,96,97,94,102,95,91,90,97,99,96,99,100,92,95,100,0,E35,1833
5280,82,71,87,87,86,84,84,84,83,90,89,82,87,84,89,83,95,87,84,86,92,92,91,80,94,85,90,100,0,E35,832
5281,84,71,89,89,85,85,85,83,86,94,94,84,86,92,92,84,94,91,89,85,94,95,93,93,93,89,89,100,0,E35,833
5282,88,69,92,90,89,84,92,82,91,98,94,90,93,91,90,88,97,91,92,87,90,87,85,100,89,73,86,100,0,AnonymousRoadnl10131401,999
5283,93,81,92,96,92,91,93,89,93,100,99,97,97,96,96,96,102,95,100,90,99,100,98,100,100,98,98,100,0,E35,1835
5284,96,97,95,95,94,99,97,94,98,107,108,126,103,99,99,105,99,96,94,101,101,115,95,109,107,,116,100,0,A2,376
5285,96,98,95,95,95,97,98,94,97,105,105,133,106,96,97,105,101,96,98,99,100,118,95,107,105,,116,100,0,A2,378
5286,97,84,71,78,69,50,56,73,84,91,82,71,84,99,95,105,101,100,96,99,104,118,100,102,111,110,102,100,0,A2,266
5287,95,83,46,40,52,47,49,59,86,69,58,58,85,96,96,97,98,98,98,101,103,101,101,101,101,101,103,100,0,E35,1867
5395,33,,,,41,36,,,34,32,,,38,,,,,,,,,,,,,,,50,4,Machineweg,34
5292,35,40,36,,39,35,,,,43,,,,48,,50,,44,,34,49,13,38,,,,35,50,4,Hoofdenburgsingel,27
5293,35,,,,37,45,39,29,,,,35,14,,,,,,24,38,,27,,,46,,,50,4,Hoofdenburgsingel,21
5296,41,32,,,38,37,,42,,,45,,45,43,,33,,52,31,,42,,,,,,,50,4,Machineweg,34
5297,39,,,,48,45,43,,31,36,,,42,43,,36,31,,,30,,41,,,,,,50,4,Machineweg,34
5298,33,34,34,,32,37,,,,37,,,,47,,49,,44,,35,47,35,34,,,,38,50,4,Hoofdenburgsingel,27
5299,35,,,,23,43,37,36,,,,34,35,,,,,,27,37,,26,,,43,,,50,4,Hoofdenburgsingel,20
5300,42,31,,,38,52,,41,,,45,,42,43,,35,,26,22,,39,,,,,,,50,4,Machineweg,34
5301,38,,,,54,47,43,,29,36,,,42,43,,32,44,,,27,,42,,,,,,50,4,Machineweg,33
5304,42,31,,,38,52,,42,,,45,,42,43,,35,,52,22,,39,,,,,,,50,4,Machineweg,34
5305,39,,,,54,47,43,,29,36,,,42,43,,35,44,,,27,,42,,,,,,50,4,Machineweg,34
5308,36,,,,41,36,,,37,32,,,39,36,,,36,,,34,,40,,,,,,50,4,Machineweg,34
5309,36,27,,,32,27,,42,,,33,31,43,38,,28,,30,,29,40,,,,,,,50,4,Machineweg,36
5316,35,,,,37,46,39,29,,,,35,8,,,,,,24,38,,30,,,46,,,50,4,Hoofdenburgsingel,21
5317,37,44,41,,39,35,,,,43,,,,48,,50,,44,,34,47,13,39,,,,37,50,4,Hoofdenburgsingel,25
5320,38,,,,41,43,,,37,32,,,39,40,,,36,,,33,,40,,,,,,50,4,Machineweg,34
5321,38,35,,,36,32,,42,,,42,38,45,40,,30,,40,,24,43,,,,,,,50,4,Machineweg,36
5322,32,33,34,,32,33,,,,36,,,,46,,47,,44,,32,40,34,31,,,,40,50,4,Hoofdenburgsingel,27
5323,32,,,,19,43,37,36,,,,34,44,,,,,,29,34,,24,,,40,,,50,4,Hoofdenburgsingel,20
5328,32,33,32,,32,33,,,,36,,,,45,,47,,44,,32,40,34,31,,,,36,50,4,Hoofdenburgsingel,27
5329,32,,,,19,43,37,36,,,,34,44,,,,,,29,34,,24,,,40,,,50,4,Hoofdenburgsingel,20
5334,37,,,,68,47,43,,30,36,,,45,51,,32,50,,,29,,42,,,,,,50,4,Machineweg,33
5335,43,36,,,40,52,,40,,,45,,52,43,,37,,15,22,,39,,,,,,,50,4,Machineweg,34
5342,61,,,,79,65,69,,57,74,,,68,98,,79,61,,65,,,75,,,,,,60,4,Machineweg,33
5343,61,57,,,57,64,,64,,,78,,71,64,,58,,57,75,,67,,,,,,,60,4,Machineweg,34
5347,24,,21,,18,28,31,12,27,25,20,36,26,,,,,,,,,,,,,,,45,4,AnonymousRoadnl14153457,53
5350,35,33,31,,23,31,,,,36,,,,19,,,,,,,,,,,,,,50,4,Hoofdenburgsingel,24
5352,30,,,,25,41,31,24,,,,36,,,,,,,,,,,,,,,,50,4,Hoofdenburgsingel,21
5358,42,46,52,50,,,,48,35,47,43,54,42,,,,,,,10,,,,,,,,50,3,Muiderstraatweg,67
5366,45,56,58,50,,,,52,44,48,41,54,24,50,43,,47,57,61,46,62,51,,,52,,,50,3,Muiderstraatweg,67
5367,47,33,50,,,,48,48,49,48,49,53,51,53,52,,,49,,,,42,62,47,,43,34,50,3,Muiderstraatweg,56
5385,39,41,41,,38,31,,,,46,,,,,,,,47,,,,,52,42,62,49,,50,4,Hoofdenburgsingel,24
5387,39,,,,33,46,39,38,,,,35,,49,53,,50,,,,46,,,,60,54,53,50,4,Hoofdenburgsingel,21
5393,32,26,,,32,11,,36,,,33,43,,,,,,,,,,,,,,,,50,4,Machineweg,36
5454,47,53,63,48,,43,,46,47,50,44,54,,50,42,,54,51,64,51,62,55,,,68,,,50,3,Muiderstraatweg,61
5455,47,34,49,,,,45,50,45,45,47,51,46,47,50,,,50,,,,43,60,51,,43,49,50,3,Muiderstraatweg,55
5494,38,27,38,,30,,33,30,34,35,33,38,40,35,38,,,38,,,,38,31,41,46,38,43,50,3,Muiderstraatweg,64
5495,38,34,34,42,,39,,38,41,40,32,54,,43,29,,47,13,60,40,45,40,,68,,,,50,3,Muiderstraatweg,63
5512,44,54,59,47,,45,,48,46,49,39,54,,53,35,,56,48,66,50,61,50,,68,,,,50,3,Muiderstraatweg,64
5513,47,35,49,,,,46,48,41,42,41,51,46,49,50,,,47,,,,41,54,49,45,41,49,50,3,Muiderstraatweg,60
5568,48,38,52,52,38,42,49,42,50,42,45,24,43,57,40,66,61,,58,53,,63,54,49,50,43,50,80,3,Provincialeweg,144
5570,50,55,52,52,36,45,51,42,50,49,45,41,46,,,,,,,,,,,,,,,80,3,Provincialeweg,144
5576,36,40,27,35,25,24,22,48,24,30,26,26,20,23,37,,40,36,38,29,33,43,45,48,45,24,62,80,3,Provincialeweg,143
5584,39,39,39,41,41,,44,46,44,,41,43,,,,,,,,,,,,,,,,80,3,Provincialeweg,52
5610,49,,,,65,50,60,,49,52,,71,55,71,,68,55,,50,,,49,,,,,,60,4,Machineweg,35
5611,46,,,,65,46,54,,49,46,,60,50,44,,54,54,,44,,,48,,,,,,60,4,Machineweg,33
5614,90,90,90,91,82,73,51,52,32,9,13,28,76,,,,35,,,,35,,,,,,,100,0,AnonymousRoadnl10153338,612
5706,64,66,71,,,,,65,52,,,57,64,27,,,,,,,,,,,,,,80,4,Diemerpolderweg,43
5619,49,61,35,,46,47,,60,41,56,57,45,52,,,,,20,,,,,,,,,,80,3,Weesperstraat,84
5621,50,,,,,52,47,,,,,58,70,,,,,,,,,,,,,,,80,3,Weesperstraat,47
5623,41,26,31,54,48,25,55,47,50,14,51,58,48,98,46,74,58,,60,,,64,,,,,,80,3,Provincialeweg,144
5624,58,,,,68,59,58,,61,67,,74,66,58,36,67,49,,58,58,,57,53,53,57,37,34,60,4,Machineweg,35
5625,58,60,,,56,58,,,58,,65,,67,53,,59,,85,76,,,59,,,,,,60,4,Machineweg,37
5626,97,95,98,93,86,57,47,42,36,27,24,35,55,56,75,49,31,28,26,51,101,103,99,101,103,100,101,100,0,A2,1503
5627,45,47,47,43,43,47,40,44,41,43,45,36,39,45,49,,46,39,45,47,42,44,44,53,46,24,80,80,3,Provincialeweg,143
5628,38,45,39,38,37,35,,44,28,46,44,46,36,97,84,103,87,98,115,110,100,,105,106,122,,,80,3,Weesperstraat,84
5629,92,90,104,90,87,92,96,96,96,87,90,94,95,,37,40,41,42,,40,33,,28,,54,48,43,100,0,AnonymousRoadnl10153321,397
5630,34,,,,,45,28,,,,,41,41,,,,25,34,,,,,,,,36,,80,3,Weesperstraat,47
5632,98,86,65,84,83,65,84,77,69,91,76,83,66,,,25,,,,,,,,,,,,100,0,A2,1598
5634,45,42,,,44,50,,,38,,45,,49,45,,40,,49,60,,,59,,,,,,50,4,Machineweg,37
5635,46,36,45,52,40,39,48,45,50,28,45,57,41,67,41,63,58,,48,,,53,,,,,,80,3,Provincialeweg,144
5636,45,,,,72,47,58,,51,53,,46,60,58,37,66,58,,57,53,,57,54,49,48,43,45,50,4,Machineweg,35
5638,43,30,31,,42,51,,,36,,47,45,48,,,,,,25,38,,,,31,,,,50,4,Machineweg,39
5640,43,,,,72,51,59,,49,76,117,,61,,,12,36,,,,35,,26,,,,38,50,4,Machineweg,41
5642,96,76,70,74,70,69,71,71,68,78,75,72,69,,,15,34,,,,17,,11,,,,23,100,0,A2,1994
5652,97,94,97,93,85,55,51,46,41,30,35,42,65,60,81,63,56,52,52,56,101,101,100,102,103,101,103,100,0,A2,2116
5653,60,,,,63,59,66,,63,69,61,,69,59,56,76,63,,66,,,75,,,,,,60,4,Machineweg,42
5654,62,56,46,,63,60,,,62,,66,71,71,70,,68,,,82,,,59,,,,,,60,4,Machineweg,39
5655,96,73,66,67,68,61,66,67,65,71,74,68,66,63,56,93,98,99,97,101,102,101,100,101,102,102,105,100,0,A2,1997
5662,48,46,,,48,47,,,53,,55,,57,35,,51,,84,65,,59,,,,,,,60,4,Machineweg,37
5671,101,103,101,102,103,103,100,103,103,98,106,104,103,,,,,,,,,,,23,,,,100,0,A1,2485
5674,101,102,100,103,99,103,54,46,26,29,39,31,47,,,18,,14,,,,,,,,,,100,0,A1,2339
5676,66,66,71,,,,,65,52,,,74,73,27,,,,,,,,,,16,,,,80,4,Diemerpolderweg,43
5678,58,64,59,,,,58,66,75,63,69,69,64,,,,,,,,,,,23,,,,80,4,Diemerpolderweg,41
5679,101,101,100,103,99,103,56,46,27,30,40,32,47,38,42,103,104,103,104,105,103,102,106,107,106,105,104,100,0,A1,2458
5681,101,101,100,103,99,104,54,47,26,29,34,32,47,38,43,103,104,103,104,105,103,102,104,107,106,105,104,100,0,A1,2458
5684,101,103,101,103,103,103,100,102,102,98,106,104,103,,,,,10,,,,,,,,,,100,0,A1,2485
5685,100,102,100,103,103,102,100,102,102,98,105,104,104,102,103,108,105,101,101,103,106,102,106,104,103,102,104,100,0,A1,2484
5686,67,66,73,,,,,64,53,,,77,73,81,75,,68,,64,,,,63,62,75,68,,80,4,Diemerpolderweg,42
5687,65,70,63,,,,62,70,75,63,65,73,73,,71,67,66,75,,,69,,72,,,75,76,80,4,Diemerpolderweg,41
5688,69,78,66,58,84,62,,61,,77,81,73,84,86,83,77,,64,,,65,,78,,,,82,100,3,AnonymousRoadnl13153849,101
5690,67,78,66,58,78,62,,61,,77,81,70,84,,,,,,,,,,,,,,,100,3,AnonymousRoadnl13153849,101
5692,60,65,71,,,,,65,44,,,54,61,68,65,,63,,55,,,,43,55,61,62,,80,4,Diemerpolderweg,43
5694,58,57,57,,,,55,66,67,68,58,68,64,,63,63,59,64,,,60,,60,,,67,68,80,4,Diemerpolderweg,41
5695,63,67,71,,,,,65,44,,,55,63,76,68,,68,,55,,,,43,54,72,63,,80,4,Diemerpolderweg,43
5696,101,103,101,102,103,101,100,103,102,99,106,104,103,101,103,108,103,101,101,102,107,101,106,103,105,103,104,100,0,A1,2485
5699,57,57,57,,,,55,66,67,68,58,68,64,,,,,,,,,,,,,,,80,4,Diemerpolderweg,41
5701,64,67,71,,,,,65,50,,,55,63,,,,,,,,,,,,,,,80,4,Diemerpolderweg,43
5702,77,73,87,82,92,96,78,68,61,58,56,62,70,67,,79,74,96,93,,,102,71,73,106,96,,100,3,AnonymousRoadnl13153843,119
5704,57,64,58,,,,56,66,70,68,60,68,64,,,,,,,,,,,22,,,,80,4,Diemerpolderweg,41
5708,101,100,100,101,100,100,53,48,22,25,34,23,51,31,41,102,104,103,105,104,104,102,104,104,103,106,103,100,0,A1,2340
5711,70,67,80,75,89,94,72,65,59,60,54,64,74,,,,,,,,,,,,,,,100,3,AnonymousRoadnl13153843,119
5713,101,101,100,103,100,104,52,47,25,30,40,30,49,37,43,103,104,104,105,106,103,102,105,107,104,111,104,100,0,A1,2341
5716,76,69,81,82,91,96,73,68,61,60,56,62,72,,,,,,,,,,,,,,,100,3,AnonymousRoadnl13153843,119
5718,101,103,102,102,103,104,100,103,101,99,106,104,105,104,104,109,103,101,101,102,105,101,107,102,103,103,104,100,0,A1,2385
5720,101,103,102,103,103,104,100,103,102,99,106,104,105,103,103,109,103,101,101,102,107,102,107,103,105,103,104,100,0,A1,2384
5723,101,101,100,103,100,104,53,47,25,31,39,31,48,,,,,,,,,,,,,,,100,0,A1,2341
5744,101,103,100,103,101,105,63,48,25,36,37,26,46,39,43,104,104,104,105,104,103,102,104,108,107,105,104,100,0,A1,2460
5745,100,102,100,101,103,101,100,100,103,96,102,104,103,101,102,107,105,100,102,102,103,99,106,101,101,101,103,100,0,A1,2488
5746,101,101,99,103,101,105,55,47,23,29,35,27,46,38,39,104,104,104,104,104,104,102,106,107,106,105,105,100,0,A1,2458
5747,67,70,69,,,,59,82,76,68,74,70,68,,75,66,69,76,,,74,,71,,,77,70,80,4,Diemerpolderweg,41
5748,62,62,68,,,,,64,62,,,80,68,22,68,,64,,64,,,,60,62,72,63,,80,4,Diemerpolderweg,41
5756,35,35,56,40,29,33,,46,36,27,,43,36,36,34,35,,34,,,,35,44,,,33,39,80,3,AnonymousRoadnl13154780,87
5759,33,32,46,32,34,27,,48,34,14,,40,27,28,42,18,,29,,,,35,43,,,38,35,100,3,AnonymousRoadnl13154780,85
5762,33,32,46,32,29,27,,48,34,14,,40,32,28,38,18,,29,,,,35,43,,,34,35,80,3,AnonymousRoadnl13154780,90
5771,98,99,98,100,98,99,95,97,100,98,95,88,84,100,102,98,100,103,101,104,103,101,101,102,102,103,102,100,0,Ringweg-Oost,2506
5781,97,98,103,97,97,96,98,98,99,98,100,101,97,100,102,99,101,99,100,100,99,100,100,100,103,100,100,100,0,Ringweg-Oost,1109
5787,32,,,34,36,35,27,37,36,40,34,,18,,,,,,,25,,29,33,,,,66,50,4,Middenweg,22
5788,22,,,23,13,41,16,16,18,26,24,,16,,,,,,,20,,16,44,,,,67,50,4,Middenweg,20
5789,29,,,26,36,,17,26,17,,,,38,,30,,,,,18,,,,,,,,50,4,Middenweg,28
5799,98,99,98,99,98,99,97,97,99,98,93,87,82,99,102,98,100,103,102,102,103,102,99,102,101,103,104,100,0,Ringweg-Oost,2506
5818,93,96,92,93,92,94,94,95,94,88,97,96,98,,,,,,,,,,,,,,,100,0,A10,1465
5821,57,60,78,59,49,54,,62,59,48,,60,59,25,,,27,,,11,,,,,,,,100,3,AnonymousRoadnl13154780,85
5824,98,99,105,101,99,99,100,97,101,98,101,102,98,,,,,,,,,,,26,,,,100,0,Ringweg-Oost,1110
5828,99,99,106,100,100,99,102,99,101,99,102,103,98,,,,,,,,,,,68,,,,100,0,Ringweg-Oost,1110
5862,93,96,95,100,92,99,96,96,94,90,98,96,98,,18,,,,,,,,,,28,,,70,0,A10,1551
5940,73,75,77,70,74,74,75,73,77,79,71,84,70,73,81,74,70,81,79,76,73,79,79,93,84,71,79,70,2,Gooiseweg,455
5943,72,71,71,75,72,75,72,74,72,75,72,74,70,69,71,74,77,72,78,75,77,74,86,88,80,79,72,70,2,Gooiseweg,416
5950,73,75,78,71,77,75,75,72,79,78,72,77,68,75,83,75,72,83,82,77,76,77,80,98,89,70,76,70,2,Gooiseweg,452
6013,57,53,51,62,48,63,55,54,57,63,63,42,53,50,61,52,66,52,63,60,63,60,58,75,63,59,70,70,2,Gooiseweg,415
6018,72,71,70,75,73,73,71,74,72,76,73,74,70,69,71,74,75,72,78,74,77,74,86,88,78,78,72,70,2,Gooiseweg,416
6019,72,75,77,70,74,74,72,71,77,77,71,82,70,74,81,73,69,81,78,76,73,78,79,93,84,71,78,70,2,Gooiseweg,456
6032,72,71,69,75,72,73,73,73,73,76,73,77,73,73,71,71,78,80,83,75,77,75,92,86,82,77,73,70,2,Gooiseweg,416
6036,29,,42,45,,45,,,48,30,23,41,35,17,,23,29,,,,,,,37,,39,34,50,4,Boven Rijkersloot,25
6037,27,22,26,7,39,,27,30,28,,29,,,27,30,,24,,,25,,17,,,,,33,50,4,Boven Rijkersloot,25
6050,21,19,17,7,22,,18,17,21,,24,,,22,26,,19,,,13,,18,,,,,26,30,4,Boven Rijkersloot,25
6051,22,,24,43,,30,,,42,30,23,21,31,23,,16,28,,,,,,,26,,19,30,30,4,Boven Rijkersloot,25
6058,73,74,74,81,72,79,78,67,80,78,76,75,66,78,85,78,71,79,79,84,81,78,83,96,95,69,74,70,2,Gooiseweg,454
6060,36,36,30,35,38,21,34,39,38,37,23,,,40,35,29,39,,,43,,35,41,,35,37,,50,4,Diemerdreef,92
6061,40,36,36,39,41,21,39,43,40,41,23,,38,39,35,37,44,,,45,28,38,44,,40,41,,50,4,Diemerdreef,99
6062,41,36,33,43,42,21,42,43,42,42,23,,41,39,36,39,45,,,47,34,37,45,,40,42,,50,4,Diemerdreef,96
6065,71,71,68,73,70,72,75,75,72,75,72,74,73,70,72,69,76,80,80,76,80,77,91,83,81,80,59,70,2,Gooiseweg,416
6069,39,40,39,41,48,,39,39,41,41,,,41,37,88,39,36,48,,38,,,,31,,36,,50,4,Diemerdreef,54
6071,38,40,39,42,8,,34,39,41,42,,,39,38,89,40,38,44,30,38,,,,33,,35,,50,4,Diemerdreef,62
6072,73,74,74,71,75,79,76,68,80,78,76,76,66,78,85,78,71,79,80,84,81,78,83,94,95,69,74,70,2,Gooiseweg,454
6127,70,71,71,73,69,72,74,75,72,75,72,74,74,70,72,69,70,80,79,76,80,77,91,83,82,80,59,70,2,Gooiseweg,416
6134,43,20,39,43,44,21,47,43,44,44,23,,50,38,40,45,49,,,49,46,38,47,,40,43,,50,4,Diemerdreef,98
6135,41,41,41,50,44,,50,43,40,45,,,50,40,97,40,43,45,33,40,,,,36,,40,,50,4,Diemerdreef,62
6136,72,72,74,80,73,79,79,63,77,78,76,75,66,78,83,78,71,78,74,81,80,78,83,96,95,69,74,70,2,Gooiseweg,454
6140,36,38,39,41,,,36,37,41,39,,,41,34,87,39,32,44,32,38,,,,28,,36,,50,4,Diemerdreef,61
6141,36,42,39,41,,,43,36,39,34,,,37,41,82,40,39,44,33,38,,,,27,,34,,50,4,Diemerdreef,61
6142,34,36,28,33,34,26,31,36,27,34,23,,,26,30,30,42,,,58,,34,46,,40,35,,50,4,Diemerdreef,92
6147,40,8,37,43,42,21,36,40,43,20,23,,23,39,38,35,46,,,60,48,30,40,,34,60,,50,4,Diemerdreef,97
6148,37,39,42,41,47,,46,32,36,36,,,38,34,97,40,47,30,57,37,,,,39,,43,,50,4,Diemerdreef,64
6155,38,,45,50,,47,,,49,34,23,42,40,,,29,38,,39,,35,,,37,,36,39,50,4,Boven Rijkersloot,26
6156,36,33,37,7,41,,30,38,42,29,37,,,33,41,,37,,,36,,32,,,,,35,50,4,Boven Rijkersloot,26
6157,72,74,74,79,72,73,79,62,76,78,78,74,66,78,81,78,71,78,73,72,77,78,83,96,95,70,73,70,2,Gooiseweg,455
6158,70,71,72,71,66,71,74,75,71,75,72,73,74,70,72,69,70,80,85,75,79,77,91,82,81,76,55,70,2,Gooiseweg,416
6159,28,37,39,41,41,,39,11,27,9,,,9,9,22,36,21,26,57,34,,,,40,,37,,50,4,Van der Madeweg,64
6160,21,8,27,29,26,21,34,32,14,6,23,,8,31,26,6,19,,,57,35,4,12,,6,8,,50,4,Van der Madeweg,98
6162,28,48,45,,8,8,32,37,10,35,35,32,40,4,,11,21,38,45,5,7,11,47,,38,,37,100,4,AnonymousRoadnl14155257,56
6163,5,,11,5,6,4,5,,4,,36,,11,,,,8,36,,,,,,,,,,50,4,Van der Madeweg,29
6164,30,28,40,8,,21,53,30,33,44,14,25,36,9,38,39,24,25,57,,,,,,,36,31,50,4,Van der Madeweg,66
6165,27,31,40,8,,23,33,29,27,44,14,32,51,8,38,,21,28,57,,,,,,,36,27,50,4,Van der Madeweg,62
6166,8,8,27,29,13,13,32,23,7,8,23,,11,30,6,3,11,36,,,33,4,12,,,8,,50,4,Van der Madeweg,72
6177,56,,,60,59,68,65,,61,,60,62,57,56,,61,58,53,,,,52,54,75,,,,50,4,Van der Madeweg,40
6178,55,63,26,,,,53,58,55,53,52,,53,57,,39,,,,,,,,,,,51,50,4,Van der Madeweg,45
6179,54,60,74,,,,58,53,52,63,47,,55,58,,39,,,,,,,,,,,34,50,4,Van der Madeweg,48
6180,54,,,75,65,67,80,,65,64,60,68,58,,,64,59,58,,,,74,41,60,,,,50,4,Van der Madeweg,40
6183,53,59,74,,,,57,53,54,63,46,,55,58,,39,,,,,,,,,,,22,50,4,Van der Madeweg,48
6184,53,,,67,64,69,80,,62,64,60,67,58,,,64,59,53,,,,74,22,55,,,,50,4,Van der Madeweg,38
6187,56,,,60,57,68,74,,60,,60,65,57,55,,61,58,54,,,,52,55,75,,,,50,4,Van der Madeweg,40
6188,56,62,7,,,,58,54,55,52,52,,58,57,,39,,,,,,,,,,,50,50,4,Van der Madeweg,45
6193,55,59,44,,,,54,59,57,53,52,,52,52,,39,,,,,,,,,,,51,50,4,Van der Madeweg,45
6194,55,,,60,59,68,64,,61,,60,62,57,54,,58,58,54,,,,52,51,75,,,,50,4,Van der Madeweg,40
6197,54,,,66,62,63,68,,62,64,57,63,54,,,63,60,55,,,,57,48,64,,,,50,4,Van der Madeweg,40
6198,54,58,63,,,,54,58,55,55,52,,56,54,,39,,,,,,,,,,,50,50,4,Van der Madeweg,45
6231,52,58,18,,,,61,55,53,51,48,,58,57,,39,,,,,,,,,,,48,50,4,Van der Madeweg,45
6250,50,,26,33,31,54,64,,59,,56,61,57,50,,63,52,37,,,,53,51,67,,42,,50,4,Van der Madeweg,54
6257,55,,,61,52,68,70,,60,,61,68,59,54,,62,54,54,,,,54,54,72,,,,50,4,Van der Madeweg,40
6342,44,41,31,,,44,45,51,44,32,48,50,53,,54,47,37,,,43,,48,42,34,57,,52,50,4,Elsrijkdreef,38
6343,46,43,41,22,,55,40,49,,,63,24,42,50,48,35,,,23,42,44,46,41,,42,51,26,50,4,Elsrijkdreef,36
6354,26,31,22,,,29,18,28,,,42,14,33,15,16,15,,,23,34,44,32,22,22,37,38,26,50,4,Elsrijkdreef,38
6355,24,26,9,,,26,20,25,15,10,25,9,36,,16,10,22,,,24,,30,26,20,33,19,26,50,4,Elsrijkdreef,39
6358,38,41,35,22,,36,43,42,,,55,33,36,41,43,30,,,23,37,44,39,33,,37,44,26,50,4,Elsrijkdreef,37
6359,39,38,29,,,40,32,41,30,15,40,26,43,,39,36,33,,,38,,31,39,31,37,,46,50,4,Elsrijkdreef,39
